id,hreflang,itemLabel,title,href,url,item,type,linkcount
Q4616470,ilo,Project:Protection policy,Wikipedia:Annuroten ti salaknib,https://ilo.wikipedia.org/wiki/Wikipedia:Annuroten_ti_salaknib,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,is,Project:Protection policy,Wikipedia:Verndun,https://is.wikipedia.org/wiki/Wikipedia:Verndun,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,it,Project:Protection policy,Wikipedia:Politica di protezione delle pagine,https://it.wikipedia.org/wiki/Wikipedia:Politica_di_protezione_delle_pagine,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,ja,Project:Protection policy,Wikipedia:保護の方針,https://ja.wikipedia.org/wiki/Wikipedia:%E4%BF%9D%E8%AD%B7%E3%81%AE%E6%96%B9%E9%87%9D,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,jv,Project:Protection policy,Wikipédia:Kawicaksanan pangreksan,https://jv.wikipedia.org/wiki/Wikip%C3%A9dia:Kawicaksanan_pangreksan,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,ka,Project:Protection policy,ვიკიპედია:გვერდის დაცვა,https://ka.wikipedia.org/wiki/%E1%83%95%E1%83%98%E1%83%99%E1%83%98%E1%83%9E%E1%83%94%E1%83%93%E1%83%98%E1%83%90:%E1%83%92%E1%83%95%E1%83%94%E1%83%A0%E1%83%93%E1%83%98%E1%83%A1_%E1%83%93%E1%83%90%E1%83%AA%E1%83%95%E1%83%90,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,km,Project:Protection policy,វិគីភីឌា:គោលនយោបាយការពារ,https://km.wikipedia.org/wiki/%E1%9E%9C%E1%9E%B7%E1%9E%82%E1%9E%B8%E1%9E%97%E1%9E%B8%E1%9E%8C%E1%9E%B6:%E1%9E%82%E1%9F%84%E1%9E%9B%E1%9E%93%E1%9E%99%E1%9F%84%E1%9E%94%E1%9E%B6%E1%9E%99%E1%9E%80%E1%9E%B6%E1%9E%9A%E1%9E%96%E1%9E%B6%E1%9E%9A,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,ko,Project:Protection policy,위키백과:보호 정책,https://ko.wikipedia.org/wiki/%EC%9C%84%ED%82%A4%EB%B0%B1%EA%B3%BC:%EB%B3%B4%ED%98%B8_%EC%A0%95%EC%B1%85,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,ks,Project:Protection policy,وِکیٖپیٖڈیا:رٲچھؠ حِکمَتہِ عَملی,https://ks.wikipedia.org/wiki/%D9%88%D9%90%DA%A9%DB%8C%D9%96%D9%BE%DB%8C%D9%96%DA%88%DB%8C%D8%A7:%D8%B1%D9%B2%DA%86%DA%BE%D8%A0_%D8%AD%D9%90%DA%A9%D9%85%D9%8E%D8%AA%DB%81%D9%90_%D8%B9%D9%8E%D9%85%D9%84%DB%8C,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,ku,Project:Protection policy,Wîkîpediya:Siyaseta parastin,https://ku.wikipedia.org/wiki/W%C3%AEk%C3%AEpediya:Siyaseta_parastin,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,la,Project:Protection policy,Vicipaedia:Paginae protectae,https://la.wikipedia.org/wiki/Vicipaedia:Paginae_protectae,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,lb,Project:Protection policy,Wikipedia:Protegéiert Säiten,https://lb.wikipedia.org/wiki/Wikipedia:Proteg%C3%A9iert_S%C3%A4iten,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,lt,Project:Protection policy,Vikipedija:Puslapių apsaugos taisyklės,https://lt.wikipedia.org/wiki/Vikipedija:Puslapi%C5%B3_apsaugos_taisykl%C4%97s,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,mk,Project:Protection policy,Википедија:Начела за заштитување,https://mk.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%98%D0%B0:%D0%9D%D0%B0%D1%87%D0%B5%D0%BB%D0%B0_%D0%B7%D0%B0_%D0%B7%D0%B0%D1%88%D1%82%D0%B8%D1%82%D1%83%D0%B2%D0%B0%D1%9A%D0%B5,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,mn,Project:Protection policy,Wikipedia:Хуудас хамгаалахтай холбоотой баримтлах бодлого,https://mn.wikipedia.org/wiki/Wikipedia:%D0%A5%D1%83%D1%83%D0%B4%D0%B0%D1%81_%D1%85%D0%B0%D0%BC%D0%B3%D0%B0%D0%B0%D0%BB%D0%B0%D1%85%D1%82%D0%B0%D0%B9_%D1%85%D0%BE%D0%BB%D0%B1%D0%BE%D0%BE%D1%82%D0%BE%D0%B9_%D0%B1%D0%B0%D1%80%D0%B8%D0%BC%D1%82%D0%BB%D0%B0%D1%85_%D0%B1%D0%BE%D0%B4%D0%BB%D0%BE%D0%B3%D0%BE,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,mr,Project:Protection policy,विकिपीडिया:संरक्षण धोरण,https://mr.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A5%80%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%B8%E0%A4%82%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%A3_%E0%A4%A7%E0%A5%8B%E0%A4%B0%E0%A4%A3,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,ms,Project:Protection policy,Wikipedia:Polisi perlindungan,https://ms.wikipedia.org/wiki/Wikipedia:Polisi_perlindungan,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,mt,Project:Protection policy,Wikipedija:Politika dwar il-protezzjoni,https://mt.wikipedia.org/wiki/Wikipedija:Politika_dwar_il-protezzjoni,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,my,Project:Protection policy,Wikipedia:Protected titles,https://my.wikipedia.org/wiki/Wikipedia:Protected_titles,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,ne,Project:Protection policy,विकिपिडिया:सुरक्षण नीति,https://ne.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A4%BF%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%B8%E0%A5%81%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%A3_%E0%A4%A8%E0%A5%80%E0%A4%A4%E0%A4%BF,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,nl,Project:Protection policy,Help:Beveiligde pagina's,https://nl.wikipedia.org/wiki/Help:Beveiligde_pagina%27s,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,no,Project:Protection policy,Wikipedia:Denne siden er beskyttet,https://no.wikipedia.org/wiki/Wikipedia:Denne_siden_er_beskyttet,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,or,Project:Protection policy,ଉଇକିପିଡ଼ିଆ:Protection policy,https://or.wikipedia.org/wiki/%E0%AC%89%E0%AC%87%E0%AC%95%E0%AC%BF%E0%AC%AA%E0%AC%BF%E0%AC%A1%E0%AC%BC%E0%AC%BF%E0%AC%86:Protection_policy,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,pl,Project:Protection policy,Wikipedia:Strona zabezpieczona,https://pl.wikipedia.org/wiki/Wikipedia:Strona_zabezpieczona,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,pt,Project:Protection policy,Wikipédia:Página protegida,https://pt.wikipedia.org/wiki/Wikip%C3%A9dia:P%C3%A1gina_protegida,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,ro,Project:Protection policy,Wikipedia:Pagină protejată,https://ro.wikipedia.org/wiki/Wikipedia:Pagin%C4%83_protejat%C4%83,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,ru,Project:Protection policy,Википедия:Правила защиты страниц,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%9F%D1%80%D0%B0%D0%B2%D0%B8%D0%BB%D0%B0_%D0%B7%D0%B0%D1%89%D0%B8%D1%82%D1%8B_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B8%D1%86,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,sah,Project:Protection policy,Бикипиэдьийэ:Сирэйдэри көмүскээһин/Үрдэ,https://sah.wikipedia.org/wiki/%D0%91%D0%B8%D0%BA%D0%B8%D0%BF%D0%B8%D1%8D%D0%B4%D1%8C%D0%B8%D0%B9%D1%8D:%D0%A1%D0%B8%D1%80%D1%8D%D0%B9%D0%B4%D1%8D%D1%80%D0%B8_%D0%BA%D3%A9%D0%BC%D2%AF%D1%81%D0%BA%D1%8D%D1%8D%D2%BB%D0%B8%D0%BD/%D2%AE%D1%80%D0%B4%D1%8D,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,sc,Project:Protection policy,Wikipedia:Polìtica de amparu de sas pàzinas,https://sc.wikipedia.org/wiki/Wikipedia:Pol%C3%ACtica_de_amparu_de_sas_p%C3%A0zinas,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,sd,Project:Protection policy,وڪيپيڊيا:تحفظ پاليسي,https://sd.wikipedia.org/wiki/%D9%88%DA%AA%D9%8A%D9%BE%D9%8A%DA%8A%D9%8A%D8%A7:%D8%AA%D8%AD%D9%81%D8%B8_%D9%BE%D8%A7%D9%84%D9%8A%D8%B3%D9%8A,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,sg,Project:Protection policy,Wikipedia:Protected titles,https://sg.wikipedia.org/wiki/Wikipedia:Protected_titles,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,en-simple,Project:Protection policy,Wikipedia:Protection policy,https://simple.wikipedia.org/wiki/Wikipedia:Protection_policy,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,si,Project:Protection policy,විකිපීඩියා:ආරක්‍ෂණ ප්‍රතිපත්ති,https://si.wikipedia.org/wiki/%E0%B7%80%E0%B7%92%E0%B6%9A%E0%B7%92%E0%B6%B4%E0%B7%93%E0%B6%A9%E0%B7%92%E0%B6%BA%E0%B7%8F:%E0%B6%86%E0%B6%BB%E0%B6%9A%E0%B7%8A%E2%80%8D%E0%B7%82%E0%B6%AB_%E0%B6%B4%E0%B7%8A%E2%80%8D%E0%B6%BB%E0%B6%AD%E0%B7%92%E0%B6%B4%E0%B6%AD%E0%B7%8A%E0%B6%AD%E0%B7%92,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,sk,Project:Protection policy,Wikipédia:Zamknutá stránka,https://sk.wikipedia.org/wiki/Wikip%C3%A9dia:Zamknut%C3%A1_str%C3%A1nka,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,sl,Project:Protection policy,Wikipedija:Pravila zaščite strani,https://sl.wikipedia.org/wiki/Wikipedija:Pravila_za%C5%A1%C4%8Dite_strani,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,so,Project:Protection policy,Wikipedia:Ilaalinta badelka,https://so.wikipedia.org/wiki/Wikipedia:Ilaalinta_badelka,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,sr,Project:Protection policy,Википедија:Правила о заштити страница,https://sr.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%98%D0%B0:%D0%9F%D1%80%D0%B0%D0%B2%D0%B8%D0%BB%D0%B0_%D0%BE_%D0%B7%D0%B0%D1%88%D1%82%D0%B8%D1%82%D0%B8_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B8%D1%86%D0%B0,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,su,Project:Protection policy,Wikipedia:Kaca nu dikonci,https://su.wikipedia.org/wiki/Wikipedia:Kaca_nu_dikonci,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,sv,Project:Protection policy,Wikipedia:Skrivskydd,https://sv.wikipedia.org/wiki/Wikipedia:Skrivskydd,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,ta,Project:Protection policy,விக்கிப்பீடியா:பாதுகாப்புக் கொள்கை,https://ta.wikipedia.org/wiki/%E0%AE%B5%E0%AE%BF%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%80%E0%AE%9F%E0%AE%BF%E0%AE%AF%E0%AE%BE:%E0%AE%AA%E0%AE%BE%E0%AE%A4%E0%AF%81%E0%AE%95%E0%AE%BE%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81%E0%AE%95%E0%AF%8D_%E0%AE%95%E0%AF%8A%E0%AE%B3%E0%AF%8D%E0%AE%95%E0%AF%88,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,te,Project:Protection policy,వికీపీడియా:సంరక్షణ విధానం,https://te.wikipedia.org/wiki/%E0%B0%B5%E0%B0%BF%E0%B0%95%E0%B1%80%E0%B0%AA%E0%B1%80%E0%B0%A1%E0%B0%BF%E0%B0%AF%E0%B0%BE:%E0%B0%B8%E0%B0%82%E0%B0%B0%E0%B0%95%E0%B1%8D%E0%B0%B7%E0%B0%A3_%E0%B0%B5%E0%B0%BF%E0%B0%A7%E0%B0%BE%E0%B0%A8%E0%B0%82,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,th,Project:Protection policy,วิกิพีเดีย:นโยบายการป้องกัน,https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B4%E0%B8%81%E0%B8%B4%E0%B8%9E%E0%B8%B5%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2:%E0%B8%99%E0%B9%82%E0%B8%A2%E0%B8%9A%E0%B8%B2%E0%B8%A2%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%9B%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%B1%E0%B8%99,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,tr,Project:Protection policy,Vikipedi:Koruma politikası,https://tr.wikipedia.org/wiki/Vikipedi:Koruma_politikas%C4%B1,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,udm,Project:Protection policy,Википедия:Критические шаблоны,https://udm.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%9A%D1%80%D0%B8%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5_%D1%88%D0%B0%D0%B1%D0%BB%D0%BE%D0%BD%D1%8B,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,uk,Project:Protection policy,Вікіпедія:Правила захисту сторінок,https://uk.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BF%D0%B5%D0%B4%D1%96%D1%8F:%D0%9F%D1%80%D0%B0%D0%B2%D0%B8%D0%BB%D0%B0_%D0%B7%D0%B0%D1%85%D0%B8%D1%81%D1%82%D1%83_%D1%81%D1%82%D0%BE%D1%80%D1%96%D0%BD%D0%BE%D0%BA,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,ur,Project:Protection policy,ویکیپیڈیا:محفوظ شدگی کی حکمت عملی,https://ur.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%D9%BE%DB%8C%DA%88%DB%8C%D8%A7:%D9%85%D8%AD%D9%81%D9%88%D8%B8_%D8%B4%D8%AF%DA%AF%DB%8C_%DA%A9%DB%8C_%D8%AD%DA%A9%D9%85%D8%AA_%D8%B9%D9%85%D9%84%DB%8C,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,uz,Project:Protection policy,Vikipediya:Himoyalash qoidalari,https://uz.wikipedia.org/wiki/Vikipediya:Himoyalash_qoidalari,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,vec,Project:Protection policy,Wikipedia:Regołe de protesion de na pajina,https://vec.wikipedia.org/wiki/Wikipedia:Rego%C5%82e_de_protesion_de_na_pajina,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,vi,Project:Protection policy,Wikipedia:Quy định khóa trang,https://vi.wikipedia.org/wiki/Wikipedia:Quy_%C4%91%E1%BB%8Bnh_kh%C3%B3a_trang,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,xmf,Project:Protection policy,ვიკიპედია:ხასჷლაშ თხილუა,https://xmf.wikipedia.org/wiki/%E1%83%95%E1%83%98%E1%83%99%E1%83%98%E1%83%9E%E1%83%94%E1%83%93%E1%83%98%E1%83%90:%E1%83%AE%E1%83%90%E1%83%A1%E1%83%B7%E1%83%9A%E1%83%90%E1%83%A8_%E1%83%97%E1%83%AE%E1%83%98%E1%83%9A%E1%83%A3%E1%83%90,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,yi,Project:Protection policy,װיקיפּעדיע:ארטיקל באשיצונג,https://yi.wikipedia.org/wiki/%D7%B0%D7%99%D7%A7%D7%99%D7%A4%D6%BC%D7%A2%D7%93%D7%99%D7%A2:%D7%90%D7%A8%D7%98%D7%99%D7%A7%D7%9C_%D7%91%D7%90%D7%A9%D7%99%D7%A6%D7%95%D7%A0%D7%92,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,yue,Project:Protection policy,Wikipedia:保護政策,https://zh-yue.wikipedia.org/wiki/Wikipedia:%E4%BF%9D%E8%AD%B7%E6%94%BF%E7%AD%96,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4616470,zh,Project:Protection policy,Wikipedia:保護方針,https://zh.wikipedia.org/wiki/Wikipedia:%E4%BF%9D%E8%AD%B7%E6%96%B9%E9%87%9D,https://www.wikidata.org/wiki/Q4616470,http://www.wikidata.org/entity/Q4616470,http://www.wikidata.org/entity/Q4656150,164
Q4654351,ar,Wikipedia:Consensus,ويكيبيديا:توافق,https://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D8%AA%D9%88%D8%A7%D9%81%D9%82,https://www.wikidata.org/wiki/Q4654351,http://www.wikidata.org/entity/Q4654351,http://www.wikidata.org/entity/Q4656150,107
Q4654351,arz,Wikipedia:Consensus,ويكيبيديا:توافق,https://arz.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D8%AA%D9%88%D8%A7%D9%81%D9%82,https://www.wikidata.org/wiki/Q4654351,http://www.wikidata.org/entity/Q4654351,http://www.wikidata.org/entity/Q4656150,107
Q4654351,as,Wikipedia:Consensus,ৱিকিপিডিয়া:ঐক্যমত,https://as.wikipedia.org/wiki/%E0%A7%B1%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%90%E0%A6%95%E0%A7%8D%E0%A6%AF%E0%A6%AE%E0%A6%A4,https://www.wikidata.org/wiki/Q4654351,http://www.wikidata.org/entity/Q4654351,http://www.wikidata.org/entity/Q4656150,107
Q4654351,azb,Wikipedia:Consensus,ویکی‌پدیا:فیکیر بیرلیگی,https://azb.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D9%81%DB%8C%DA%A9%DB%8C%D8%B1_%D8%A8%DB%8C%D8%B1%D9%84%DB%8C%DA%AF%DB%8C,https://www.wikidata.org/wiki/Q4654351,http://www.wikidata.org/entity/Q4654351,http://www.wikidata.org/entity/Q4656150,107
Q4654351,az,Wikipedia:Consensus,Vikipediya:Konsensus,https://az.wikipedia.org/wiki/Vikipediya:Konsensus,https://www.wikidata.org/wiki/Q4654351,http://www.wikidata.org/entity/Q4654351,http://www.wikidata.org/entity/Q4656150,107
Q4654351,ba,Wikipedia:Consensus,Википедия:Уртаҡ фекергә килеү,https://ba.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%A3%D1%80%D1%82%D0%B0%D2%A1_%D1%84%D0%B5%D0%BA%D0%B5%D1%80%D0%B3%D3%99_%D0%BA%D0%B8%D0%BB%D0%B5%D2%AF,https://www.wikidata.org/wiki/Q4654351,http://www.wikidata.org/entity/Q4654351,http://www.wikidata.org/entity/Q4656150,107
Q4654351,be-tarask,Wikipedia:Consensus,Вікіпэдыя:Кансэнсус,https://be-tarask.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BF%D1%8D%D0%B4%D1%8B%D1%8F:%D0%9A%D0%B0%D0%BD%D1%81%D1%8D%D0%BD%D1%81%D1%83%D1%81,https://www.wikidata.org/wiki/Q4654351,http://www.wikidata.org/entity/Q4654351,http://www.wikidata.org/entity/Q4656150,107
Q4654351,be,Wikipedia:Consensus,Вікіпедыя:Кансэнсус,https://be.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BF%D0%B5%D0%B4%D1%8B%D1%8F:%D0%9A%D0%B0%D0%BD%D1%81%D1%8D%D0%BD%D1%81%D1%83%D1%81,https://www.wikidata.org/wiki/Q4654351,http://www.wikidata.org/entity/Q4654351,http://www.wikidata.org/entity/Q4656150,107
Q4654351,bg,Wikipedia:Consensus,Уикипедия:Консенсус,https://bg.wikipedia.org/wiki/%D0%A3%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%9A%D0%BE%D0%BD%D1%81%D0%B5%D0%BD%D1%81%D1%83%D1%81,https://www.wikidata.org/wiki/Q4654351,http://www.wikidata.org/entity/Q4654351,http://www.wikidata.org/entity/Q4656150,107
Q4654351,bn,Wikipedia:Consensus,উইকিপিডিয়া:ঐকমত্য,https://bn.wikipedia.org/wiki/%E0%A6%89%E0%A6%87%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%90%E0%A6%95%E0%A6%AE%E0%A6%A4%E0%A7%8D%E0%A6%AF,https://www.wikidata.org/wiki/Q4654351,http://www.wikidata.org/entity/Q4654351,http://www.wikidata.org/entity/Q4656150,107
Q4654351,br,Wikipedia:Consensus,Wikipedia:Kenemglev,https://br.wikipedia.org/wiki/Wikipedia:Kenemglev,https://www.wikidata.org/wiki/Q4654351,http://www.wikidata.org/entity/Q4654351,http://www.wikidata.org/entity/Q4656150,107
Q4654351,bs,Wikipedia:Consensus,Wikipedia:Konsenzus,https://bs.wikipedia.org/wiki/Wikipedia:Konsenzus,https://www.wikidata.org/wiki/Q4654351,http://www.wikidata.org/entity/Q4654351,http://www.wikidata.org/entity/Q4656150,107
Q4654351,ca,Wikipedia:Consensus,Viquipèdia:Consens,https://ca.wikipedia.org/wiki/Viquip%C3%A8dia:Consens,https://www.wikidata.org/wiki/Q4654351,http://www.wikidata.org/entity/Q4654351,http://www.wikidata.org/entity/Q4656150,107
Q4654351,ckb,Wikipedia:Consensus,ویکیپیدیا:یەکدەنگی,https://ckb.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%D9%BE%DB%8C%D8%AF%DB%8C%D8%A7:%DB%8C%DB%95%DA%A9%D8%AF%DB%95%D9%86%DA%AF%DB%8C,https://www.wikidata.org/wiki/Q4654351,http://www.wikidata.org/entity/Q4654351,http://www.wikidata.org/entity/Q4656150,107
Q4654351,cs,Wikipedia:Consensus,Wikipedie:Konsenzus,https://cs.wikipedia.org/wiki/Wikipedie:Konsenzus,https://www.wikidata.org/wiki/Q4654351,http://www.wikidata.org/entity/Q4654351,http://www.wikidata.org/entity/Q4656150,107
